File,Whisper Output,Correct Transcription,WER,CER,SER,BLEU,Levenshtein Distance,Cosine Similarity,Transcription Time
40_words_sample_1.wav," I am interested in applying to the Arab Academy, but I would like detailed information regarding the admission process, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to prepare for.","I am interested in applying to the Arab Academy, but I would like detailed information regarding the admission process, including all necessary documents, important deadlines, and whether there are any entrance exams that I need to prepare for.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.0455803871154785
40_words_sample_2.wav," Could you provide a comprehensive overview of the scholarship opportunities available at the Arab Academy for undergraduate students, particularly for those studying engineering and business, including application procedures and eligibility criteria for international applicants?","Could you provide a comprehensive overview of the scholarship opportunities available at the Arab Academy for undergraduate students, particularly for those studying engineering and business, including application procedures and eligibility criteria for international applicants?",0.0,0.0,1.0,1.0,1,1.0000000000000007,1.966834306716919
40_words_sample_3.wav," I need assistance with transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and the evaluation process to ensure that my previous courses align with your program's requirements.","I need assistance with transferring my credits from another university to the Arab Academy, specifically regarding the required documentation and the evaluation process to ensure that my previous courses align with your program's requirements.",0.0,0.0,1.0,1.0,1,1.0000000000000004,1.8959767818450928
40_words_sample_4.wav," Can you explain how the registration process works for new students at the Arab Academy, including any important dates I should keep in mind, and whether there are orientation sessions that I need to attend before classes start?","Can you explain how the registration process works for new students at the Arab Academy, including any important dates I should keep in mind and whether there are orientation sessions that I need to attend before classes start?",0.02631578947368421,0.004405286343612335,1.0,0.9299238452109287,2,0.9999999999999992,2.05802059173584
40_words_sample_5.wav," I would like to know more about the various engineering specializations offered at the Arab Academy, including the curriculum details and potential career paths that graduates typically pursue after competing their degrees in these fields.","I would like to know more about the various engineering specializations offered at the Arab Academy, including the curriculum details and potential career paths that graduates typically pursue after completing their degrees in these fields.",0.02857142857142857,0.004166666666666667,1.0,0.9234732618882052,2,0.9517921621255228,1.8861501216888428
50_words_sample_1.wav," I am planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including necessary documents, deadlines for applications, and whether there are any specific entrance exams I need to take before my application is considered.","I am planning to apply to the Arab Academy, but I would like more detailed information about the admission requirements, including necessary documents, deadlines for applications, and whether there are any specific entrance exams I need to take before my application is considered.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.0250205993652344
50_words_sample_2.wav," Could you please provide a comprehensive overview of the scholarships available at the Arab Academy for undergraduate students? I am particularly interested in eligibility criteria, application procedures and deadlines, especially for international students who wish to pursue degrees in engineering or business.","Could you please provide a comprehensive overview of the scholarships available at the Arab Academy for undergraduate students? I am particularly interested in eligibility criteria, application procedures, and deadlines, especially for international students who wish to pursue degrees in engineering or business.",0.023809523809523808,0.003194888178913738,1.0,0.9370011451812967,2,1.0000000000000007,2.0467689037323
50_words_sample_3.wav," I need assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, I would like to know the required documentation and how the evaluation process works to ensure my prior courses are recognised by your institution.","I need assistance regarding the process of transferring credits from my previous university to the Arab Academy. Specifically, I would like to know the required documentation and how the evaluation process works to ensure my prior courses are recognized by your institution.",0.023809523809523808,0.0036496350364963502,1.0,0.9370011451812967,2,0.9686332393646815,2.072300672531128
50_words_sample_4.wav," Can you explain the registration process for new students at the Arab Academy? I would like to know the important dates to keep in mind, as well as any orientation sessions that I need to attend before the start of classes.","Can you explain the registration process for new students at the Arab Academy? I would like to know the important dates to keep in mind, as well as any orientation sessions that I need to attend before the start of classes.",0.0,0.0,1.0,1.0,1,1.0000000000000002,2.0909533500671387
50_words_sample_5.wav," I am very interested in learning more about the various engineering specialisations offered at the Arab Academy. Could you provide detailed information about the curriculum, faculty and potential career paths that graduates typically follow after competing their degrees in those fields?","I am very interested in learning more about the various engineering specializations offered at the Arab Academy. Could you provide detailed information about the curriculum, faculty, and potential career paths that graduates typically follow after completing their degrees in those fields?",0.07317073170731707,0.010380622837370242,1.0,0.8024468307724723,4,0.9239535357171463,1.9825522899627686
